elements_per_query,time execution,size_intersection
5,5839.4,51022
2,2343.9,53486
6,256,289
4,432.1,397
5,600.2,854
2,1672.3,19226
3,1758,21511
4,351.9,439
6,2648.1,10395
3,370.8,341
6,404.9,91
3,5197.8,77597
2,498.4,6285
6,275.9,358
3,3827.8,51745
5,374.9,211
3,598,3092
5,162.1,55
5,283.1,31
3,2058.1,12710
3,792.5,4481
7,395,86
11,1312,1770
3,1287.5,14565
4,945.8,2482
5,844.1,1029
2,2247.5,58786
3,1138.7,5980
3,4462.2,95538
5,1847.4,4722
4,1141.1,5209
5,997.4,6265
4,204.7,22
7,2003.3,3161
6,635.4,921
5,1229.1,1913
2,1124.1,10169
5,4145,30048
3,188.4,49
3,218,44
4,488.2,4843
3,216.4,1221
5,753.5,5899
6,449.3,133
3,273.7,1416
8,803,498
3,1238.6,6938
5,1400.4,5439
4,1195.5,2573
4,3201.8,39429
3,1585.4,12658
3,374.3,415
3,253.4,405
2,1563.1,24721
5,238,30
7,553.8,1047
2,1357.5,12514
3,1439.4,16868
7,285.3,121
3,654,5486
4,498.7,1291
3,371,2334
3,8260.4,301149
5,12592.3,372277
3,1213.8,31086
5,2920.2,34370
4,387.2,849
7,424.7,418
6,644.3,546
6,719.4,832
4,544.3,1238
4,4079.2,44483
6,2728.8,13969
6,283,135
2,654.7,6810
3,6904.7,357965
7,202,1
6,1576.8,7932
6,415.1,97
3,1019,29594
6,347.1,112
5,876.2,2083
5,263.4,103
6,2373.4,10298
2,7627.6,384739
2,1760.3,46456
8,164.4,1
2,1956.1,29462
6,284.1,23
3,733.2,11745
5,481.1,308
5,972.9,2437
3,658.2,3849
3,2581.1,31608
4,211.5,105
3,1002.2,3479
6,482.6,1087
9,4909.2,14836
3,13726.9,341442
4,694.8,4400
4,202.7,160
3,216.1,295
4,827.5,2242
6,1343.4,1911
5,213.1,305
3,468.5,2096
4,1076.7,4637
5,481,254
2,2314.7,55976
6,411.8,6
6,1212.4,2959
6,134.1,12
3,2326.7,26449
5,1416.1,3470
2,933.9,13972
6,712.6,793
7,722.2,259
5,859.8,2399
4,2667.6,17809
4,5378.8,57304
2,229.1,1049
6,804.9,1718
5,355.7,378
4,139.8,19
4,472.7,1742
4,1191.7,6356
7,4165.8,18225
2,536.3,6018
4,1529.3,9008
3,1575.1,13009
4,1887,41235
5,2127.8,9080
3,682.6,1454
6,778.2,645
6,3586.5,17559
12,3040.8,3478
6,1166.2,2458
3,1108.2,6203
4,765.6,2475
4,2548.7,68861
4,177.3,129
3,817.3,4295
5,731.6,1195
5,605.7,273
5,204.6,9
3,7939.7,126744
5,1003.5,2773
4,368.3,671
6,516.4,1511
4,595.7,1548
5,229.1,293
6,352.8,924
8,220.8,28
9,4438.9,17807
5,2069,7360
5,145.8,1
5,155.7,25
6,631.3,513
6,671.2,628
2,484.6,3847
6,796.9,578
3,292.5,498
7,350,32
3,425.1,1677
6,2966.2,12507
4,700.4,3930
10,1045.2,683
5,743,2531
5,220.7,106
6,396.7,224
7,3395.8,14631
2,149.6,424
4,6945.7,91937
5,1969.4,13134
2,332.4,5807
6,2045.8,7870
5,388.6,775
5,2449.8,16721
2,932.9,9259
2,999.1,9434
7,348.5,52
5,149,1
5,745.2,581
6,5457.2,55235
5,1213.9,4016
4,742.3,3655
5,944.6,3391
5,2155.2,9845
7,7929.2,71242
4,487.2,855
3,8765.7,222282
6,549,403
5,347.2,143
3,703.5,4491
3,4794,58791
5,796.8,2779
5,2202.6,17645
3,291.7,1932
6,1536.8,4509
2,38754.3,4634443
4,706.6,2328
3,1177.5,23191
2,1075.7,12138
4,240.9,109
4,202.5,36
4,8151,121376
4,2327.1,22295
5,15637.2,485638
5,543.8,2172
6,322.8,27
5,6771.4,82694
3,1535.4,7013
5,2902.6,26173
6,1224.8,1671
7,1106,992
4,2722.4,23154
4,13915.9,434024
5,236,100
6,372.6,196
4,238.2,162
4,182.8,52
4,459.6,603
3,822.6,7560
3,1029.6,4420
2,746.3,10042
4,1486.2,4468
4,573.3,1586
5,5635.2,50586
5,276.8,430
2,364.5,1407
5,2027.6,10105
2,2792.5,66256
5,255,355
10,141.5,4
3,1103.2,10630
3,5917.5,71494
2,40475.4,6155565
4,2254.6,14100
5,352.6,372
3,974,5461
6,514.8,487
8,379.2,1925
10,1338.7,197
9,481.5,23
6,361.4,290
5,171.3,16
3,867.7,2327
5,836.7,916
4,1152.9,2081
3,8451.7,396551
7,210.1,29
6,271.9,136
7,1460.4,2558
6,170.7,9
6,774,1941
2,429.4,8476
5,416.4,1010
7,479.4,211
4,1440.6,13617
3,388.3,1170
5,406.8,132
4,370.4,477
3,2146.2,37537
6,2440.7,14830
7,709.1,322
5,4310.3,35264
4,1127.2,5167
4,2913.6,17384
5,1107.5,1028
4,1348.5,5136
4,1458.8,4766
5,160.3,102
8,416.9,90
4,160,2
6,2237.8,6860
3,173.3,235
3,658.6,3906
4,263.3,392
8,526.4,53
7,1352.4,2512
4,11151.9,369103
5,373,704
3,323.9,262
4,606.8,927
3,1209.1,6664
8,1228.1,1142
4,1519.4,7052
5,1849.1,16502
5,220.7,259
4,1392.3,7851
3,466.2,7257
6,844.2,439
2,155.1,869
5,553.5,1270
5,850,2930
3,2522.8,42551
2,3450.4,80942
5,191.2,15
3,131.9,2
4,1782,12435
3,426,756
2,1242.5,9572
3,232.7,154
3,2028.6,20543
9,562.7,301
3,540.2,2215
3,910.6,2309
5,3284.9,18597
4,6745,83825
6,488.4,847
4,1534,7546
3,184,58
4,927.3,3227
2,214.1,605
3,317.8,1626
7,941.5,441
2,378.1,2764
4,4345,35352
5,415.4,1099
5,1439.8,7478
9,821.3,854
2,453.1,3887
5,1530.5,10333
6,243.6,119
5,296.1,84
2,8746.5,523470
6,4755,31646
3,1727,12443
3,2426.1,25549
5,1018.8,1265
2,795.3,20156
3,746.5,2747
5,184.9,10
2,202.8,613
2,526.7,6318
6,524.1,369
2,480.9,6062
4,291.2,112
6,562.1,364
2,1397.6,17290
6,1805.6,5436
3,5508.8,111657
2,1954.8,21569
3,841.6,5441
6,243.1,37
3,4126.7,57696
3,293.4,1152
2,141.8,23
7,1093.5,937
2,135.1,55
5,439.3,639
3,1448.7,11049
4,854.8,978
6,600.1,457
3,3487.5,74900
4,1887.4,21410
2,1009.4,18983
3,832.7,10142
6,164.2,47
3,240.6,152
4,347.4,702
2,293.8,1182
5,371.9,104
5,3053.1,20910
6,319.8,75
3,1154.5,20997
5,2219.8,10453
4,354.4,631
4,4199.2,51513
3,3252.7,44016
5,392.9,154
2,160.3,348
3,229.6,467
4,334.2,375
7,4989.3,20140
2,647.3,14029
2,199.7,1903
4,4838.8,47560
4,1721.5,11236
5,187.2,11
4,1135.7,8614
6,134.6,1
3,509.3,2004
5,2344.1,30088
3,2401.9,12991
3,642.8,2452
4,484.4,350
5,293.8,88
6,646.6,377
4,198.7,104
2,540.8,1960
4,1811.2,7218
2,1915.5,22649
3,203.7,163
3,296.8,777
4,274.7,111
5,1310.7,3274
5,2899.7,15543
3,655.9,3087
5,5290.1,63129
3,151.9,16
3,2107.9,16259
9,1040.3,1025
5,741.4,3275
4,1565.1,5257
6,1001.2,2015
2,466.1,4569
5,4875.2,42056
3,1134.1,8445
4,1016.5,5297
9,1079.8,1772
3,664.6,1756
3,1213,5324
6,812.6,645
4,265.9,233
4,2072.2,30228
5,1991,8820
2,221.2,542
2,1379.5,14134
5,1011.2,15726
6,611.7,489
8,2505.8,8803
3,1151,20506
7,3090.4,10110
5,3828.4,25928
3,361.6,1973
3,1278.8,11582
3,190.8,125
4,2392.2,23204
8,876.8,762
5,1615.4,5822
2,1232.8,30236
2,541.6,3154
4,278,229
6,1393.1,2259
3,210,250
3,508.3,3906
3,3794.3,47039
4,1742.1,8367
6,275.1,24
5,2951.9,17870
5,6486.4,61264
2,773.2,6078
4,675.2,1362
3,239.2,118
4,177,185
3,141.2,52
5,4955.9,148073
6,500.2,611
6,2155.2,6769
7,184.1,15
6,850.4,814
6,246.9,5
6,1417.8,4965
3,912.7,5831
4,1391.3,9969
3,2716.1,47031
3,346,2972
9,2043.6,1956
5,22070,901460
7,467.5,177
5,962,3917
2,3152.3,58777
5,454.8,242
9,524.9,416
3,305.3,715
11,4220.8,4918
6,207.7,129
5,235.6,241
6,1247.5,3041
2,563.8,13464
5,435.6,495
6,352.1,900
5,3724.4,32581
6,1073.1,1233
5,2289.4,12174
5,572.1,1650
2,161.1,83
4,2728.9,17681
4,1528.9,29665
4,659.2,1692
5,546.7,748
3,165.6,237
5,596.9,549
4,219.7,47
5,230.3,8
3,1273.1,12057
3,252.3,412
4,3338.3,28610
6,203.6,12
4,673.1,777
5,1180.9,4388
2,611.9,11458
5,1342.5,10341
2,8026.9,235749
3,244,144
4,498.5,1551
5,300.3,30
4,1449.6,5120
3,367.3,719
3,2499.5,34321
4,193.4,58
4,653.4,3392
4,2019.9,19829
6,889.2,1058
6,504.4,381
3,599,6591
4,311.3,255
7,507.3,153
5,182.9,26
4,5362.7,59396
4,181.5,96
9,4531.7,9024
3,5274.3,95981
7,737.3,78
6,514.2,968
4,345,362
3,478.5,2840
5,7173.1,74680
3,4186.9,47789
4,2940.3,24384
5,251,90
5,581.7,669
4,2249.4,16189
4,507.4,481
4,690.6,637
7,1085.2,861
2,585.2,8111
5,371.9,287
6,356,87
5,265.5,194
2,175.4,542
3,1058.6,5597
11,1184.1,483
4,437.6,637
9,1481.4,1329
4,427.1,154
3,1675.4,15424
4,4096.8,46918
6,390.9,247
4,869.3,4967
4,1833.4,11252
5,3025.3,14273
11,531.2,14
6,682.7,1396
3,221.2,458
4,764.1,1629
7,936.5,681
7,434.8,705
3,1243.3,4790
9,778.2,234
5,157.6,38
5,590.8,880
4,3078.4,38624
5,4560,34413
3,221.2,251
2,3779.4,133440
5,626.4,1716
4,390.4,90
5,325.5,379
5,774.3,2507
5,5095.4,48303
4,2316.9,15840
6,1219.7,2683
3,439.7,3361
7,3712.8,61801
7,210.9,47
3,928.2,3649
4,594.6,3291
7,955.3,554
7,1099.3,1372
5,1472,6920
2,673.9,5876
5,2366.6,11775
4,7128,291488
6,2154,6644
3,793.6,1974
5,600.7,1381
6,427.1,365
3,3671,64391
6,1259.8,3739
9,252.1,77
2,12037.5,859148
7,651,1522
4,623.6,1540
6,523.3,1630
5,257.5,355
6,274.9,24
5,667.1,778
3,10545,437508
5,497.1,310
6,783,678
6,653.7,2052
3,2416.7,30563
7,2294.8,12792
7,1135.5,980
3,2921.3,54520
7,347.8,284
5,1727.1,6960
4,1661.7,11319
6,596.7,591
5,403,103
3,553.5,1774
6,1905.4,4309
5,553.8,1226
4,219.9,306
4,2408.4,20049
13,587.8,100
3,666.3,5206
5,992.3,5049
4,198.7,127
3,379.6,959
5,446.7,152
7,245,6
2,243.3,1564
6,419.8,295
5,924.3,1133
6,642.7,691
7,247.9,71
2,530.1,8640
5,150.8,10
3,617.8,3630
3,2879.1,131723
6,458.1,243
5,2283.7,12595
6,809.7,3606
6,588.1,376
4,460.1,5161
5,233.8,213
5,2309.3,14882
3,1022,4411
6,713.9,1061
6,177.3,18
3,2626.4,33381
4,2902.4,21749
5,825,1505
5,2061,11747
6,1332.1,2422
3,352.1,2331
2,2851.3,31569
5,640.4,1138
5,266,131
6,5821.2,166801
5,752.1,1942
6,1295.9,2088
4,2048.4,11955
5,3697.9,30270
3,2705.1,33595
6,149.3,3
5,1143.4,2674
6,147.1,34
3,429.2,3403
3,6629.9,116447
2,1372,31618
2,6702.7,264450
5,4111.6,27271
8,678.4,512
4,1415.7,6641
7,274.5,29
6,476.7,162
2,3727.3,58539
5,212.4,80
3,246.4,619
5,693.2,562
6,433.5,540
4,3503.1,33933
6,404.1,466
4,393,2522
6,934.6,1173
6,310.9,957
5,166.3,19
2,1386.3,13950
7,247.8,47
5,500.9,427
3,782.3,3599
6,399.5,56
2,2081.5,32746
4,776.1,3541
5,1615.7,5567
4,263,446
7,588.3,559
6,502.1,336
3,1796.1,27704
6,678.4,2029
6,2355.8,5723
4,1792.2,18166
3,1957.2,22776
4,700.9,1840
4,739.7,3181
2,315.6,2849
5,884.8,1715
4,200.1,38
4,5517,54734
3,1978.5,20673
3,314,1113
3,2688.3,25281
3,9440.4,334383
4,8978.4,353836
2,655.9,15377
3,263.2,151
3,3033.1,42097
4,2395,16775
5,6318.6,73009
5,394.4,4099
5,314.4,106
3,175.8,66
3,638.1,3682
6,2811.3,8611
2,3733.8,66549
5,1051.3,1914
7,3917.3,17181
5,827.6,1694
3,4547,59568
3,828.2,4293
4,829.6,2703
2,138.6,397
5,2655.3,14530
5,753.3,1570
5,240.4,94
2,346.1,8744
5,320.5,80
5,3031.7,20619
3,553.9,1466
2,243.4,680
3,362.6,1036
5,2343.7,12696
5,5927.9,112185
2,257.2,730
5,219.8,12
5,277,679
6,319.3,367
5,386.4,8998
4,234.5,99
7,288.1,126
9,5489.4,17850
3,1948.4,16932
4,1525.3,8696
5,1463.8,6191
3,1100.1,14087
5,1179.3,2867
5,551.2,1112
3,176.8,737
5,373.8,41
6,3408.8,20613
2,538,11610
5,3453,25413
3,853.8,2746
8,1174.8,1100
4,623.5,3260
4,1384.2,7653
5,3400.7,23797
10,247.1,9
5,7053,70995
5,1409.3,3174
4,2281.9,15900
7,1019,1193
6,1810.2,8509
3,213.7,172
7,736.6,379
5,276.3,75
5,152.8,160
5,1700.7,13657
6,499.2,398
5,919.1,4590
4,699.9,2882
6,1709.3,4055
2,566.6,6970
3,223.7,229
3,2553.3,50211
4,297.2,1533
2,2323.7,55717
3,560.1,4510
9,252.5,81
3,493.8,4122
4,1535.6,5124
6,1012.5,1232
5,2187.9,11586
7,279.7,35
6,2069,7823
6,606.4,3004
4,245.4,192
10,630.4,199
3,1822.9,31847
6,772.5,2976
4,5929.8,96214
5,462.5,1406
3,2029.6,22563
2,344.3,2095
4,206.8,40
5,2057.1,7723
6,386.2,162
5,7093.9,54494
5,1668.5,1036
5,1426.6,4474
3,491.7,870
4,2503.1,13346
4,6097.9,113761
5,529.9,360
4,480.9,581
3,429.5,2158
5,2218.6,15483
4,2787.7,17838
5,608.7,1491
6,542.3,471
4,218.4,91
6,752.2,1564
2,2111.9,67203
2,324.2,1282
3,1410.4,9669
5,558.4,1509
3,797,2866
4,2090.8,32717
3,2371.3,24598
7,191.9,62
7,500.3,80
6,198.6,4
3,322.7,213
4,2235.9,45783
4,3156.8,30663
3,271.8,1416
4,1205.1,7585
7,2034.1,3704
4,328.4,1092
6,370.9,80
4,1310.2,5408
3,1267.6,7818
5,1735.1,9274
8,3861.5,10254
4,454.3,923
3,5684.6,193274
2,908.9,12884
3,4791.4,118006
5,1236.1,3537
5,2589,14452
3,650.1,4315
7,314.8,47
2,2717.4,75674
3,162.6,187
6,157.4,35
5,6640,86916
3,393.9,1296
4,743,1239
3,377.5,762
10,560.9,221
10,740.8,258
5,300.3,459
4,215.5,3757
2,128.2,34
2,1570.3,27274
4,441.6,303
3,229.2,384
2,8758.5,328569
4,185.6,457
5,179.2,4
2,237.6,718
7,2295.9,7518
5,1060.4,4337
9,2508.8,5093
6,231.9,14
5,231,126
7,673,807
7,734.4,510
7,1795.7,2937
5,1794.5,8491
5,3529.7,29992
3,599.5,1437
3,236.2,165
6,798.8,818
3,1854,27482
5,302.2,80
6,1024,2391
6,346.1,327
4,305.1,577
5,1759.2,7112
3,11360.7,387264
2,3331.4,170817
4,1231.3,7559
7,1595.6,5447
3,279.4,6654
2,337.4,6511
6,1358.7,4763
3,12369.3,644331
6,837,433
4,14143,752664
6,907.8,1565
5,192.2,123
4,1073.7,3512
5,523.6,1428
2,3242.5,90774
3,211.2,254
4,807,1422
5,2580.2,23793
3,910.3,17069
4,3796.2,135518
6,566,1646
5,489.8,2811
5,3418.8,23254
6,584.1,94
2,356.5,3448
3,4714.7,71548
5,529.1,499
5,167.4,26
4,1052.4,26160
5,220.9,44
3,1026.9,6324
5,637.6,2191
6,537.5,151
5,693.3,1247
6,1343.7,5532
5,923.8,2018
8,230.9,106
2,663,5052
2,2016.2,25509
2,1504.9,43991
7,347.9,122
5,1207.7,12235
3,389.6,500
2,5231.8,294734
3,469.6,1580
3,15299.7,1124599
5,5438.4,69202
3,1287,10376
5,839.8,3345
8,291.5,129
6,4430.1,34891
5,1808.9,17238
3,1045,4088
2,1125.6,40857
6,398.1,56
8,447.8,65
3,3746,142588
2,264.9,2516
2,1732.2,22960
4,557.5,1094
6,378.3,278
8,321.3,101
3,577.4,3666
4,9496.9,153177
3,1356.2,17119
4,863.5,2432
5,1958.8,8835
3,670.8,3407
6,2490.9,6522
5,993.2,2534
4,541.2,405
2,579.2,3182
3,758.8,2851
3,355.9,777
6,1599.3,6687
3,683.8,2212
2,1392.6,22412
2,521,3967
4,2891.3,32499
4,241.6,263
3,268.9,857
4,11562.6,438577
2,2184.9,27810
2,1163,12406
4,1273.7,8891
3,1236.5,14469
6,519.3,562
3,740.1,1116
3,312.8,477
3,896.7,6567
4,477.6,1017
2,257.3,1985
3,789.8,2667
5,1112.2,3496
6,1436.8,3049
6,1607.9,5115
5,591.4,504
2,337.9,3452
5,757.5,4686
4,1004,4219
6,2458.8,8802
3,319.2,698
8,5216.2,25458
6,3623.2,20320
9,1637.5,2856
4,1083.8,4975
5,236.3,220
5,275.4,402
3,1747.6,17972
7,1014.4,2220
6,415,112
2,1035.1,16660
5,1736,2857
3,416.9,1600
7,759.8,1060
4,922.9,5291
5,326.9,35
5,650.4,520
7,250.6,53
4,246.3,1343
3,1413.1,10789
3,252.7,241
2,180.3,388
5,442.1,817
2,1215.1,16521
3,2809.7,24783
4,1005.7,5318
3,467.3,1612
4,727.9,1313
4,2577.5,20933
4,2700.9,23449
6,1683,4233
3,329,216
4,678.4,2947
5,940.1,5278
3,1077.6,4613
4,1959.4,61759
4,2071.1,11277
5,831.4,2042
4,1003.6,4680
9,223.9,4
4,858.7,3031
6,330.6,240
3,247,465
5,228.2,44
2,1153.1,11176
8,1111.7,1417
2,990.4,14949
4,1821,8823
5,2292.1,13129
3,1295.3,11111
7,287.4,10
7,395.8,268
3,206.9,303
5,380.4,222
4,171.7,2
4,434.4,2685
3,266,1010
3,2226.8,22799
3,648.4,2851
4,630.9,600
6,178.9,26
5,5205.4,67946
4,231.5,1184
4,499,1672
4,6563.7,78914
5,320.3,402
3,3749.4,56652
4,534.2,1526
7,468.9,104
6,268,121
6,725.1,913
5,164,92
4,965.7,4901
4,258.3,128
4,778.3,3116
2,241.5,1817
5,198.3,38
2,1454.2,23776
3,480,2696
5,263,313
4,232.8,148
5,5276.3,48731
8,3978.4,14051
2,131.3,79
3,217.2,45
6,429.5,104
2,1170.3,14151
5,298.1,86
2,16674.6,846693
4,1763,31644
4,916.5,1769
4,3341.1,36010
3,142.6,9
4,125.9,12
2,351.6,1701
3,342.1,1153
5,555.9,1882
3,14533.8,524752
3,3119,37857
2,2538.7,118131
2,1704.1,27725
3,2281.9,33350
5,732.6,1340
7,275.1,34
3,275.2,476
3,3474.2,67592
6,739.6,1794
4,575.3,1750
6,2380.1,9421
2,309.1,2906
7,430.6,181
4,1000.9,3435
5,270.5,39
3,936.7,20290
4,894.7,6146
6,501,534
5,884.3,3197
3,654.8,1657
6,2525,10718
2,191.7,591
7,876.9,1031
4,602.1,832
4,705,971
4,1066.8,2419
10,201.8,9
2,238.7,775
4,1527.5,4649
6,437.7,2047
2,178.4,517
6,1792.4,8610
4,534,1676
5,1317.4,2838
4,1462.7,6655
3,16764.7,659841
4,245.5,300
4,2556,16235
5,1833.9,9839
3,782.1,2628
5,295.3,356
4,402.2,1818
5,281.3,161
3,140.7,92
2,545.3,3229
5,579.5,620
4,1548.7,7743
4,5160.5,236688
2,582.9,10019
4,376.7,1045
3,151.2,85
4,747.6,1627
5,150.7,25
3,713.6,3352
2,1256.9,15830
3,30933.6,2531461
4,3111.1,50185
6,458.6,372
6,4151.5,27103
5,2203.7,9482
5,372,872
3,4342.8,72751
3,347.2,1701
3,336.6,1419
6,169.9,1
4,518.5,587
3,1456,10882
6,703,649
5,175.2,14
5,896.4,3255
3,248.2,568
4,3605.3,57741
4,510.4,1096
4,1821.5,17264
2,344.2,3142
5,857.9,1400
7,680.8,644
6,260.2,73
6,732,3171
3,216.3,398
3,4453.4,183283
4,5952.1,93759
6,270.3,39
6,261.3,129
6,371,1036
6,175.3,67
2,1674.5,24141
5,165.2,20
4,292.3,182
4,540.5,548
7,935,748
3,1252.8,11081
2,3935.2,99042
3,810.3,11255
8,1475.9,2422
4,911.3,1445
8,159.6,61
5,337.3,106
2,298.5,544
3,2401.4,15278
2,2422.7,47233
3,234,95
3,413.5,541
4,1180.6,7092
3,2233.2,22850
4,302.5,930
2,812.4,8823
5,700.9,742
7,539,1420
4,7849.6,162623
2,384.4,3224
6,3699.4,24898
2,1437.4,23651
4,332.5,379
3,1852.7,9604
3,1048.8,17648
2,1364.6,14881
5,652.8,1730
2,1232.8,15141
3,2845.6,50400
2,166,126
3,947.1,7590
9,267.8,41
3,940,4051
4,475.7,1599
5,338.6,210
6,1158.5,2329
6,1499.9,2633
4,1093.9,6541
7,313.1,75
7,181.9,40
5,948.7,8429
5,1130.8,5625
3,1966.5,22313
3,1784.2,20985
2,309,3011
8,1692.2,2516
6,479.8,485
6,5091.7,38202
3,2276.1,19659
4,839.2,4402
6,413.3,334
5,1634.2,7410
4,942.4,4734
4,8037.9,106265
6,378.2,107
6,269.6,59
4,1091.2,2094
5,417.8,256
4,1190.5,3755
7,1904.3,12162
3,215.9,260
5,560.6,247
5,3149.4,16866
3,350.4,3538
4,3488.2,26590
3,517.5,1140
4,255,330
2,8406.2,567590
3,950.9,14940
5,986.7,1545
7,512,105
4,1970.3,16062
2,2545.3,46920
4,1363.7,3589
5,942.4,4049
6,4582.4,41265
6,215.5,30
3,1046.8,4449
4,601.5,7293
3,2859.1,26439
2,1195.3,12201
5,184.7,21
6,1724.5,4584
5,3057,15829
6,1806.3,6242
8,852.7,671
7,258.1,3
5,907.3,1930
4,318.2,149
5,476.5,512
4,693.2,1324
6,870.2,1473
5,7273.6,96242
3,162.6,566
2,6526.2,446134
5,1019.7,1573
10,617.1,144
4,189.8,178
4,613.2,905
6,1742.7,3852
7,896.3,1538
3,896.3,7118
6,191.8,63
3,3470.4,49867
4,205.6,130
5,861.8,5187
2,251.8,1946
3,1449.8,7813
2,3130.5,62623
3,1996.6,50113
2,1164,31416
3,360.5,1564
7,2926.5,11723
6,382.3,2467
5,1445.9,4767
8,4434.4,12896
2,416.4,1504
3,3648.2,103298
5,7983.7,122522
6,1884.9,4354
3,450.7,494
3,2294.8,21543
3,187.2,476
5,2774.9,15717
3,378.6,1511
5,1714.2,7293
3,275,768
8,166.7,0
3,650.9,2097
4,488.5,1713
5,871.7,1410
6,1048.7,1222
2,172,103
3,772.1,4650
2,275.5,1916
4,142.2,1
5,760.8,905
2,710.1,4426
5,439.3,73
6,4801.6,29944
3,950.5,6502
5,289.7,451
4,1623.6,13058
2,662.9,19590
2,5123.9,127107
5,1486.9,3654
3,948.2,6107
6,393.6,469
6,383.3,102
4,1120.9,6898
5,1513.5,4444
2,1972.8,26026
5,1486.7,4391
6,1696.7,6553
5,282.5,245
4,2491.7,16121
4,1055.2,3868
3,6111.7,127851
3,1621.9,10337
5,1220.5,3677
5,548.4,1723
3,291.3,362
2,917.6,8641
8,1234.3,2475
4,3678.6,46433
4,474,3100
5,871.4,2835
5,3732.4,46750
9,2601.6,2988
5,688.3,1930
8,1108.5,755
3,5846,102967
4,1018.9,3032
2,875.2,15846
4,507.7,2643
4,201.8,126
3,1096.4,6782
6,819.2,728
5,974.7,952
3,336.3,428
3,1559.9,13926
6,2223.7,5421
4,649.2,3976
3,467,1702
5,447.8,1900
5,1041.8,2775
2,2308.4,28910
5,455,1075
4,1135.5,5518
4,2362.9,16424
4,311.4,249
3,853.1,2516
3,1914.1,17011
6,825.5,1161
4,384.4,311
5,7815.5,100087
3,1151.3,6982
3,470.7,1482
3,1504.5,11290
4,411.1,680
7,301.3,85
6,3947.7,19751
6,2823.8,15360
5,1714.9,55219
5,2181.3,10784
3,289.4,257
4,378.6,158
5,1598.4,5942
2,1137.9,19386
2,515.6,4373
2,128.8,2232
4,349.8,483
6,921.7,2274
3,1019.2,4374
8,252.9,49
3,577.4,4233
3,1136.6,5599
5,611.3,910
5,360.6,861
6,1452.9,2772
4,924.6,4766
7,1663,3999
2,2078.7,124205
6,853.7,212
2,12254.5,395804
7,136.7,0
5,403.2,252
2,1082.2,16064
4,286.1,118
3,2182.2,16246
4,663.2,1497
2,2200.5,82755
2,175.4,907
4,2510.4,23353
4,764.6,3091
3,356.6,1988
6,608.2,311
7,480,339
4,1171.5,8299
2,168.3,1109
3,864,9051
5,431.6,486
3,265.4,258
3,417.6,425
9,244.6,0
7,1560.7,3980
5,912,2432
4,4498.8,40570
4,1558.1,13655
3,169.9,122
5,889.1,2470
5,2041.3,11952
4,1796,9909
5,1442.1,4957
2,8854.4,436391
3,1036.3,5866
4,286.6,129
3,1016.6,12433
4,709.9,2584
4,1298.9,5694
4,355.4,1996
4,1404.1,9621
5,242.8,41
5,141.2,0
4,360.5,524
2,137.9,176
2,219.4,297
5,2161,16128
3,3454.6,36715
5,551.4,537
3,1327.1,6720
7,1756.6,5942
3,428.7,1012
4,368.6,549
5,929.7,2869
6,1090.9,6184
5,1633.8,6347
5,964,1991
6,3458.4,14438
3,474.3,743
4,1205.2,9452
5,416.6,233
3,292.8,372
3,1200.2,10193
3,347.7,854
4,454.2,878
4,6578.4,99174
5,828.7,720
7,245.5,79
6,302.3,261
2,391.8,3575
3,2292.3,34760
2,11379.2,568523
3,1387.5,9303
3,1936.1,14355
4,477.5,917
5,1975.6,5557
5,1639.7,3111
5,239.2,1553
3,306.1,598
3,2442.7,32363
5,3524,30652
2,718.3,6149
5,629.4,1499
6,266.6,58
2,2333.9,46530
4,4179.3,64881
6,1404.7,2828
6,983.7,3359
3,192.1,2720
7,947.8,752
4,829.4,2169
8,367.4,92
6,306.8,39
3,1389.7,6697
11,182.1,2
2,2057.8,38967
8,1513,4306
3,1098.8,6722
6,950.4,1435
3,331.6,1053
3,152.9,16
4,919.9,1939
6,815.2,808
2,689.2,5420
2,2587.1,76099
6,257.2,79
6,2810.1,15046
5,780.8,1520
3,826,9339
2,2169.4,40872
3,6122.4,214395
5,1920.8,4627
5,863.3,1678
6,1462.3,3552
5,654.5,1095
3,11592.5,543092
6,498.1,1578
3,401,362
5,2783.4,18228
7,1113.5,1449
3,1184.9,12883
6,771.4,860
5,204,305
6,4116.5,24457
3,454.4,3661
4,601.6,3161
2,192.9,1342
5,327.5,639
4,330.9,799
5,1429.7,2841
6,341.6,210
2,286.8,1741
7,471,395
4,285.3,859
6,196.3,45
3,1082.4,9512
3,625.1,2402
4,10046.6,405301
3,3063.4,39135
4,4290.5,46762
7,2025,6755
4,2289.2,68124
3,364.4,1941
5,609,621
3,444.9,1555
5,3448.5,28600
5,554.6,722
4,1093.2,10388
7,255,14
6,2690.5,11604
5,436.4,94
8,842.4,353
2,36065.4,3644511
5,540.7,1705
4,4074.7,45631
3,312.6,389
3,421,1521
3,392.1,670
5,926.1,1020
6,162.5,56
6,1434.4,2915
6,2140,7242
6,2163.8,9704
3,2941.5,41684
2,314.1,2235
4,202.7,92
4,1461.2,7228
4,844.6,1674
7,340.1,3357
7,1314.7,2332
6,1174.4,3947
6,301.4,110
5,197.6,68
8,211.8,19
2,855.8,16942
6,296.5,807
4,1337.5,6671
4,569.2,1251
5,1373.4,3724
7,1185,910
5,2158.5,10748
5,520.7,483
9,1107.9,1802
2,415.4,1369
3,495.5,3087
8,1157.1,902
6,858.2,931
3,376.6,11995
3,249.6,1177
5,372.3,46
6,578.1,763
