elements_per_query,time execution,size_intersection
3,325.6,118
4,238,185
3,177.5,52
5,8817.4,148073
6,969,611
6,4204.2,6769
7,242.4,15
6,1631.6,814
6,362.7,5
6,2794.7,4965
3,1458.3,5831
4,2463.6,9969
3,4398.8,47031
3,456.2,2972
9,4177.6,1956
5,32756.8,901460
7,849.1,177
5,1770.3,3917
2,4890.8,58777
5,800.9,242
9,1014.2,416
3,432.8,715
11,8562.3,4918
6,350.1,129
5,311.2,241
6,2401.3,3041
2,768.6,13464
5,773,495
6,635.5,900
5,7040.1,32581
6,2075.6,1233
5,4312.2,12174
5,1027.1,1650
2,178.2,83
4,4838.2,17681
4,2470.4,29665
4,1168.8,1692
5,963.8,748
3,205.4,237
5,1095.1,549
4,303.3,47
5,382.1,8
3,2009.1,12057
3,367.3,412
4,5894.6,28610
6,316.1,12
4,1183.5,777
5,2258.5,4388
2,882.4,11458
5,2582.2,10341
2,11650,235749
3,350.6,144
4,884.9,1551
5,486.2,30
4,2559.9,5120
3,554.8,719
3,4071.3,34321
4,284.2,58
4,1166.8,3392
4,3653.9,19829
6,1727.1,1058
6,928.3,381
3,983.8,6591
4,485.8,255
7,923.7,153
5,247.8,26
4,9228,59396
4,262.3,96
9,9089,9024
3,8426.5,95981
7,1366.1,78
6,970.9,968
4,558.7,362
3,700.4,2840
5,13174.1,74680
3,6508,47789
4,5161.7,24384
5,408.2,90
5,1070.9,669
4,3813.1,16189
4,856.6,481
4,1194.6,637
7,2144.9,861
2,813,8111
5,582.3,287
6,612.3,87
5,395.8,194
2,198.8,542
3,1650.3,5597
11,2435.9,483
4,710.5,637
9,2982.8,1329
4,713.7,154
3,2618.3,15424
4,6986.7,46918
6,680.1,247
4,1525.9,4967
4,3315.5,11252
5,5526.1,14273
11,959.7,14
6,1251,1396
3,296.6,458
4,1329.2,1629
7,1801.3,681
7,775.1,705
3,1930,4790
9,1581.1,234
5,217.6,38
5,1131.6,880
4,5481.3,38624
5,8292.4,34413
3,251.3,251
2,5502.6,133440
5,1116.9,1716
4,589.6,90
5,528.9,379
5,1379.4,2507
5,9000.8,48303
4,3892.9,15840
6,2254.7,2683
3,655.3,3361
7,6394,61801
7,327.9,47
3,1455.3,3649
4,1016.7,3291
7,1746,554
7,2087.3,1372
5,2734.1,6920
2,926.7,5876
5,4416.1,11775
4,10915.2,291488
6,4106,6644
3,1240.3,1974
5,1109.9,1381
6,778.7,365
3,5856.8,64391
6,2369.2,3739
9,352.3,77
2,17582.5,859148
7,1191.4,1522
4,1047.8,1540
6,922.1,1630
5,388,355
6,426.3,24
5,1182.5,778
3,14479.5,437508
5,875.1,310
6,1479,678
6,1304.5,2052
3,3950.2,30563
7,4591.4,12792
7,2214.9,980
3,4390.4,54520
7,614.9,284
5,3294.7,6960
4,2979.7,11319
6,1148.4,591
5,756.8,103
3,902.7,1774
6,3791.5,4309
5,1059.5,1226
4,308.6,306
4,4279.1,20049
13,1120.7,100
3,1079.2,5206
5,1863.5,5049
4,378,127
3,552,959
5,817.8,152
7,425.4,6
2,318.8,1564
6,769.7,295
5,1738.8,1133
6,1274,691
7,400.5,71
2,705.3,8640
5,200,10
3,963.8,3630
3,3746.1,131723
6,832.5,243
5,4420.8,12595
6,1573,3606
6,1105.4,376
4,763.4,5161
5,380.6,213
5,4420,14882
3,1591.5,4411
6,1339.1,1061
6,224.2,18
3,4025.6,33381
4,5171.5,21749
5,1554.2,1505
5,3854.1,11747
6,2620.5,2422
3,474,2331
2,3968.3,31569
5,1162.8,1138
5,421.2,131
6,9170.6,166801
5,1347.2,1942
6,2591.8,2088
4,3564.7,11955
5,7102.6,30270
3,4309.7,33595
6,184.6,3
5,2123.5,2674
6,208.6,34
3,621.7,3403
3,10350.6,116447
2,1976,31618
2,9669.7,264450
5,7757.1,27271
8,1328.2,512
4,2462.7,6641
7,445,29
6,870.6,162
2,5416.3,58539
5,307.1,80
3,371.7,619
5,1261.6,562
6,781.9,540
4,5984.2,33933
6,697.6,466
4,664.1,2522
6,1836.3,1173
6,533.2,957
5,216.3,19
2,1933.1,13950
7,447.1,47
5,932.7,427
3,1215.5,3599
6,709.1,56
2,2931.5,32746
4,1334.5,3541
5,3161.4,5567
4,473.7,446
7,1143.9,559
6,897.2,336
3,2821,27704
6,1354.7,2029
6,4699.8,5723
4,3222.6,18166
3,3015.1,22776
4,1273,1840
4,1308.3,3181
2,422.5,2849
5,1668.6,1715
4,257.6,38
4,9473.5,54734
3,3217.1,20673
3,469.9,1113
3,4317.3,25281
3,14075.4,334383
4,13279.8,353836
2,878,15377
3,358.2,151
3,4808.5,42097
4,4270,16775
5,11365.6,73009
5,706.9,4099
5,516.6,106
3,231.8,66
3,997.9,3682
6,5319.2,8611
2,5145.4,66549
5,1920.2,1914
7,7428.6,17181
5,1540.9,1694
3,7075.6,59568
3,1318,4293
4,1474.3,2703
2,156.9,397
5,5105.3,14530
5,1454.1,1570
5,329.3,94
2,408.5,8744
5,531.7,80
5,5712.9,20619
3,837.8,1466
2,306.1,680
3,508.2,1036
5,4469.8,12696
5,10675.9,112185
2,321.4,730
5,336.8,12
5,434.4,679
6,558.1,367
5,563.7,8998
4,363.6,99
7,498.4,126
9,10956.2,17850
3,3106.3,16932
4,2734.1,8696
5,2760.1,6191
3,1635.3,14087
5,2170.3,2867
5,1025.2,1112
3,214.8,737
5,613.9,41
6,6510.7,20613
2,753,11610
5,6371.2,25413
3,1325.8,2746
8,2228.6,1100
4,1076.5,3260
4,2487,7653
5,6252.7,23797
10,404.1,9
5,12569.1,70995
5,2692.5,3174
4,4036,15900
7,1964,1193
6,3436.2,8509
3,287.1,172
7,1325.6,379
5,432.8,75
5,196.9,160
5,3087.8,13657
6,893.2,398
5,1713.5,4590
4,1237.4,2882
6,3203,4055
2,732.3,6970
3,294.2,229
3,3877.4,50211
4,490.2,1533
2,3087.4,55717
3,881.8,4510
9,453.9,81
3,765.7,4122
4,2772.2,5124
6,1955,1232
5,4093.8,11586
7,468.4,35
6,4032.5,7823
6,1136.3,3004
4,365.2,192
10,1237.5,199
3,2909.6,31847
6,1512.5,2976
4,10081.7,96214
5,807.3,1406
3,3077.2,22563
2,431.2,2095
4,186.5,40
5,3683.7,7723
6,630.3,162
5,9948.6,54494
5,803.3,1036
5,1688.3,4474
3,332.7,870
4,3292,13346
4,10553.1,113761
5,912,360
4,830,581
3,600.5,2158
5,4130.5,15483
4,4903.6,17838
5,1106.2,1491
6,915.5,471
4,295.8,91
6,1393.4,1564
2,2944.9,67203
2,398.7,1282
3,2181.6,9669
5,1014.8,1509
3,1195.7,2866
4,3773.9,32717
3,3839.2,24598
7,300.4,62
7,967.8,80
6,276.4,4
3,469.5,213
4,3912.8,45783
4,5582.7,30663
3,375.6,1416
4,2070,7585
7,3985.3,3704
4,515.8,1092
6,606.2,80
4,2366.3,5408
3,2019.3,7818
5,3141.6,9274
8,7766,10254
4,773.3,923
3,8891.5,193274
2,1300.2,12884
3,7310.9,118006
5,2304.1,3537
5,4956.7,14452
3,986.8,4315
7,431.9,47
2,3963,75674
3,196.5,187
6,206.6,35
5,12499.9,86916
3,562.9,1296
4,1373.7,1239
3,557.9,762
10,1058.4,221
10,1413.6,258
5,524.7,459
4,310.1,3757
2,137.9,34
2,2201.7,27274
4,748,303
3,278.8,384
2,11528.2,328569
4,231.1,457
5,235,4
2,279.3,718
7,4401.6,7518
5,1919,4337
9,4863,5093
6,348.6,14
5,324.9,126
7,1277.8,807
7,1485,510
7,3626.7,2937
5,3341.8,8491
5,6789.6,29992
3,938.6,1437
3,299.5,165
6,1517.3,818
3,2758.3,27482
5,486.9,80
6,1927.1,2391
6,592,327
4,443.5,577
5,3389,7112
3,16172.4,387264
2,4449.5,170817
4,2161.7,7559
7,3091.2,5447
3,379.4,6654
2,407.4,6511
6,2528.2,4763
3,16722.5,644331
6,1574.4,433
4,19920.7,752664
6,1768.2,1565
5,232.8,123
4,1835.4,3512
5,854.9,1428
2,4594,90774
3,285.6,254
4,1393.1,1422
5,4735.6,23793
3,1298.8,17069
4,5762.3,135518
6,1054.2,1646
5,928.2,2811
5,6447.8,23254
6,1022.7,94
2,466,3448
3,7220.1,71548
5,963.3,499
5,208.3,26
4,1708,26160
5,320.4,44
3,1655.3,6324
5,1014.8,2191
6,980.7,151
5,1313.5,1247
6,2666.1,5532
5,1304.8,2018
8,385.5,106
2,883.5,5052
2,2811,25509
2,2116.2,43991
7,567.2,122
5,2170.7,12235
3,543.9,500
2,7269.2,294734
3,721.2,1580
3,22476.5,1124599
5,10196.7,69202
3,1996.5,10376
5,1536.9,3345
8,509.4,129
6,8554.1,34891
5,3467.2,17238
3,1578,4088
2,1515.2,40857
6,701.9,56
8,711.1,65
3,5776.2,142588
2,318.2,2516
2,2372.8,22960
4,937.2,1094
6,704.6,278
8,472.7,101
3,892.5,3666
4,16163.4,153177
3,2134.2,17119
4,1576.6,2432
5,3708.3,8835
3,612.7,3407
6,4655.3,6522
5,1816.7,2534
4,874.9,405
2,706.6,3182
3,1180,2851
3,539.9,777
6,3210.4,6687
3,1049.5,2212
2,1903.2,22412
2,712.2,3967
4,4979.3,32499
4,355.3,263
3,384.2,857
4,16694.2,438577
2,2958,27810
2,1604.6,12406
4,2238.4,8891
3,1946.7,14469
6,926.2,562
3,1115.4,1116
3,425.5,477
3,1388.7,6567
4,781.4,1017
2,315.3,1985
3,1235.7,2667
5,2158,3496
6,2786.8,3049
6,3061.3,5115
5,1085.3,504
2,444.5,3452
5,1297.2,4686
4,1792,4219
6,4822.8,8802
3,445.5,698
8,10073.5,25458
6,6654.4,20320
9,3263.6,2856
4,2148.9,4975
5,382.9,220
5,450,402
3,2749.6,17972
7,1952.2,2220
6,722.8,112
2,1439.2,16660
5,3240.4,2857
3,612.8,1600
7,1490.4,1060
4,1673.1,5291
5,628.4,35
5,1214.4,520
7,416.2,53
4,320.4,1343
3,2269.6,10789
3,339.3,241
2,211.1,388
5,801.7,817
2,1682.9,16521
3,4388.4,24783
4,1815.1,5318
3,702.6,1612
4,1253.9,1313
4,4624,20933
4,4917.2,23449
6,3189.8,4233
3,469.3,216
4,1170.8,2947
5,1786.6,5278
3,1703.9,4613
4,2931.6,61759
4,3760.9,11277
5,1533.9,2042
4,1739.3,4680
9,246.7,4
4,1511.4,3031
6,526.4,240
3,302.9,465
5,363.2,44
2,1617.3,11176
8,2180.4,1417
2,1373.8,14949
4,3177.3,8823
5,4424.5,13129
3,2062.5,11111
7,466.2,10
7,712.2,268
3,280.4,303
5,604.4,222
4,191.8,2
4,725.8,2685
3,369.5,1010
3,3510.8,22799
3,993.9,2851
4,1067.4,600
6,240.6,26
5,9563.4,67946
4,318,1184
4,837,1672
4,11104.4,78914
5,509.2,402
3,5737.6,56652
4,896.6,1526
7,806.6,104
6,429.1,121
6,1405.1,913
5,216.2,92
4,1733.2,4901
4,409.7,128
4,1394.9,3116
2,271.9,1817
5,291.5,38
2,1952.3,23776
3,705.2,2696
5,426.6,313
4,326,148
5,9647.8,48731
8,8078.3,14051
2,130.6,79
3,240.6,45
6,767,104
2,1553.3,14151
5,469.4,86
2,21750.2,846693
4,3012.8,31644
4,1611.6,1769
4,5902.9,36010
3,170.2,9
4,134.4,12
2,453.6,1701
3,471.4,1153
5,898.8,1882
3,20524.3,524752
3,5000.4,37857
2,3191.4,118131
2,2349.8,27725
3,3569.6,33350
5,1339.2,1340
7,391.9,34
3,390.3,476
3,5677.2,67592
6,1441.9,1794
4,924.3,1750
6,4544.2,9421
2,414.5,2906
7,776.8,181
4,1838.4,3435
5,398.8,39
3,1360.3,20290
4,1564.6,6146
6,917,534
5,1588.7,3197
3,982.9,1657
6,4873.7,10718
2,242.1,591
7,1639.4,1031
4,1012.5,832
4,1221.1,971
4,1902.8,2419
10,243.6,9
2,271,775
4,2624.9,4649
6,778.8,2047
2,213.3,517
6,3437.2,8610
4,866,1676
5,2363.7,2838
4,2437.6,6655
3,23043.6,659841
4,375.1,300
4,4534.1,16235
5,3408.4,9839
3,1216.7,2628
5,473.4,356
4,653.1,1818
5,464.1,161
3,170.5,92
2,743.9,3229
5,1051.8,620
4,2752.5,7743
4,7182.2,236688
2,779.9,10019
4,627.9,1045
3,159.6,85
4,1324.2,1627
5,193.2,25
3,1086.5,3352
2,1773.9,15830
3,45205.1,2531461
4,5173.4,50185
6,771.2,372
6,7814.2,27103
5,3927.6,9482
5,613.6,872
3,7056.4,72751
3,516.5,1701
3,490.6,1419
6,209.2,1
4,855.6,587
3,2319.3,10882
6,1277.8,649
5,172.3,14
5,1658.4,3255
3,266.9,568
4,6243.9,57741
4,888.8,1096
4,3229.8,17264
2,435,3142
5,1530.9,1400
7,1355.8,644
6,346.4,73
6,1363.3,3171
3,285.4,398
3,6067.8,183283
4,10263.6,93759
6,357.6,39
6,345.6,129
6,620.3,1036
6,230.1,67
2,2397.5,24141
5,231.7,20
4,391.7,182
4,906.5,548
7,1776.6,748
3,2072.1,11081
2,5700.5,99042
3,1237.2,11255
8,3019.6,2422
4,1624.8,1445
8,212.9,61
5,577.7,106
2,373.9,544
3,3804.3,15278
2,3370,47233
3,298.8,95
3,591.7,541
4,2176.6,7092
3,3625.7,22850
4,452.4,930
2,1158.2,8823
5,1205.2,742
7,986.6,1420
4,13277.5,162623
2,519.3,3224
6,7245.2,24898
2,2058.1,23651
4,525.7,379
3,3024.5,9604
3,1678.9,17648
2,1834.9,14881
5,1167.1,1730
2,1681.6,15141
3,4613,50400
2,182,126
3,1482.3,7590
9,474.5,41
3,1413.7,4051
4,821,1599
5,551.9,210
6,2221.4,2329
6,2820.2,2633
4,1860.1,6541
7,429.8,75
7,247.9,40
5,1769.6,8429
5,2067.9,5625
3,3032.5,22313
3,2772.4,20985
2,384.3,3011
8,3273.2,2516
6,837.8,485
6,9572.5,38202
3,3636.6,19659
4,1456.8,4402
6,711.1,334
5,2973.3,7410
4,1603.2,4734
4,13197.3,106265
6,623.1,107
6,404.7,59
4,1968.5,2094
5,699.8,256
4,2072.1,3755
7,3645.2,12162
3,275.6,260
5,960,247
5,5807.1,16866
3,492.3,3538
4,6305.5,26590
3,849.2,1140
4,421.4,330
2,11397.1,567590
3,1510.7,14940
5,1817.6,1545
7,928.4,105
4,3525.9,16062
2,3687,46920
4,2333.9,3589
5,1694.2,4049
6,8415.7,41265
6,307.5,30
3,1628.3,4449
4,1001.7,7293
3,4510.4,26439
2,1702.8,12201
5,325.2,21
6,3347.3,4584
5,5657.1,15829
6,3472.1,6242
8,1604,671
7,383.7,3
5,1691,1930
4,490.1,149
5,824.3,512
4,1144.9,1324
6,1675.1,1473
5,13298.3,96242
3,199.4,566
2,8413.8,446134
5,1902.3,1573
10,1173.4,144
4,248.4,178
4,1026.7,905
6,3462.5,3852
7,1771.4,1538
3,1452.1,7118
6,242.7,63
3,5502.6,49867
4,234.9,130
5,1543.6,5187
2,342,1946
3,2257.7,7813
2,4596.7,62623
3,2995.4,50113
2,1557.7,31416
3,541.5,1564
7,5780.5,11723
6,678.4,2467
5,2788.3,4767
8,9137.5,12896
2,585.8,1504
3,5782.2,103298
5,14197.1,122522
6,3634,4354
3,690,494
3,3677.3,21543
3,244.8,476
5,5121.8,15717
3,558.1,1511
5,3109.1,7293
3,398.6,768
8,222.8,0
3,979.7,2097
4,830,1713
5,1541.9,1410
6,1988.9,1222
2,211.1,103
3,1192.2,4650
2,360.7,1916
4,182.2,1
5,1432.5,905
2,982.8,4426
5,733.8,73
6,8879.7,29944
3,1530.4,6502
5,457.2,451
4,2834,13058
2,879,19590
2,7112,127107
5,2766.2,3654
3,1449.8,6107
6,711.4,469
6,693.5,102
4,1980.3,6898
5,2942.3,4444
2,2839.7,26026
5,2844.6,4391
6,3245,6553
5,410.1,245
4,4222.6,16121
4,1877.8,3868
3,9854.4,127851
3,2594.4,10337
5,2278.5,3677
5,884.6,1723
3,409.6,362
2,1304.7,8641
8,2435.8,2475
4,6151.1,46433
4,806,3100
5,1647.8,2835
5,6965.8,46750
9,5241.3,2988
5,1261.7,1930
8,2180.9,755
3,9312.4,102967
4,1800.7,3032
2,1151,15846
4,842,2643
4,272.1,126
3,1723.2,6782
6,1583,728
5,1836.6,952
3,445.9,428
3,2408.3,13926
6,4352.6,5421
4,1153.1,3976
3,700.6,1702
5,784.2,1900
5,1900.8,2775
2,3197.3,28910
5,827.3,1075
4,2076.5,5518
4,4232.9,16424
4,475,249
3,1354.4,2516
3,3045.8,17011
6,1597.5,1161
4,640.2,311
5,13978,100087
3,1868.5,6982
3,727.3,1482
3,2354.8,11290
4,687.8,680
7,479.3,85
6,7302.4,19751
6,5197.1,15360
5,2479.8,55219
5,3999.6,10784
3,406.1,257
4,604.6,158
5,2914.8,5942
2,1537.1,19386
2,682.4,4373
2,145,2232
4,590,483
6,1750.1,2274
3,1579.6,4374
8,427.3,49
3,915.5,4233
3,1806.9,5599
5,1114.2,910
5,623.3,861
6,2556.8,2772
4,1526.6,4766
7,3191.4,3999
2,2866.4,124205
6,1593.1,212
2,17132,395804
7,118.7,0
5,698.9,252
2,1513.7,16064
4,431.1,118
3,3422.4,16246
4,1145.5,1497
2,3130.4,82755
2,211,907
4,4448.4,23353
4,1372.1,3091
3,519.5,1988
6,1133,311
7,897.4,339
4,1991.4,8299
2,197.1,1109
3,1302.3,9051
5,754.6,486
3,388.7,258
3,626.5,425
9,386.8,0
7,3145.4,3980
5,1757,2432
4,7814,40570
4,2765.8,13655
3,211.8,122
5,1660.3,2470
5,3652.5,11952
4,3218.3,9909
5,2655.9,4957
2,11923.6,436391
3,1655.1,5866
4,429.7,129
3,1566.4,12433
4,1262.2,2584
4,2294.2,5694
4,544.3,1996
4,2541.5,9621
5,377.7,41
5,190.3,0
4,566.2,524
2,172.8,176
2,261.6,297
5,3994.4,16128
3,5392.7,36715
5,1020.8,537
3,2045.3,6720
7,3427.9,5942
3,622,1012
4,593.4,549
5,1798.1,2869
6,2090.5,6184
5,3143.6,6347
5,1774,1991
6,6432.3,14438
3,722,743
4,2100.9,9452
5,734.6,233
3,409.6,372
3,1908.7,10193
3,517.7,854
4,783.1,878
4,11010.3,99174
5,1531.9,720
7,397.1,79
6,450.2,261
2,508.3,3575
3,3601.4,34760
2,16323.6,568523
3,2173.6,9303
3,3069.9,14355
4,842.6,917
5,3684.9,5557
5,3025.9,3111
5,356.7,1553
3,439.2,598
3,3976.5,32363
5,6406.5,30652
2,985,6149
5,1156.8,1499
6,438.1,58
2,3327.3,46530
4,6912.6,64881
6,2593.4,2828
6,1883.6,3359
3,227,2720
7,1750.4,752
4,1425,2169
8,641.6,92
6,511.7,39
3,2127.7,6697
11,241.6,2
2,2911.6,38967
8,3032.5,4306
3,1703.2,6722
6,1804.1,1435
3,497.6,1053
3,203.7,16
4,1612.8,1939
6,1506.9,808
2,987.4,5420
2,3497.8,76099
6,409.5,79
6,5543.8,15046
5,1423.8,1520
3,1262.4,9339
2,3098.6,40872
3,9541.4,214395
5,3457.5,4627
5,1546.2,1678
6,2811.3,3552
5,1196.8,1095
3,17346.2,543092
6,887.4,1578
3,560.8,362
5,5023.9,18228
7,2110.2,1449
3,1783.6,12883
6,1412.8,860
5,312,305
6,7801.3,24457
3,685.7,3661
4,1067.5,3161
2,237.6,1342
5,553.9,639
4,501.4,799
5,2765.2,2841
6,607.7,210
2,348.3,1741
7,841.1,395
4,452.3,859
6,262.3,45
3,1754.8,9512
3,991.1,2402
4,14910.2,405301
3,4911.5,39135
4,7755.8,46762
7,3883.8,6755
4,3778.3,68124
3,500.6,1941
5,1088.9,621
3,683,1555
5,6414.5,28600
5,978.3,722
4,1893.6,10388
7,378.4,14
6,5140.5,11604
5,726.7,94
8,1565.9,353
2,51276,3644511
5,943.7,1705
4,7237.8,45631
3,462.4,389
3,614.9,1521
3,571.6,670
5,1670.1,1020
6,219.4,56
6,2732.4,2915
6,4151.2,7242
6,4221.7,9704
3,4611,41684
2,413.8,2235
4,272,92
4,2611.4,7228
4,1488.1,1674
7,537.1,3357
7,2615.1,2332
6,2266.7,3947
6,490.1,110
5,306.3,68
8,313.3,19
2,1226.9,16942
6,505.3,807
4,2343.2,6671
4,1024,1251
5,2611.3,3724
7,2255.1,910
5,3998.9,10748
5,881,483
9,2122.8,1802
2,560.4,1369
3,758.8,3087
8,2257.1,902
6,1612,931
3,488.4,11995
3,329.8,1177
5,593.6,46
6,1071.7,763
4,2308.7,10282
2,1994.6,36072
5,342.3,107
10,2179,427
5,6655.1,26507
4,3606.9,16032
3,3788.9,17189
5,671.7,905
5,538.6,469
6,1205.4,758
7,788,958
6,1740.1,2542
6,542.1,124
5,8444,48722
3,281,628
3,1589.1,5648
3,11242.3,164792
3,748.6,1305
4,404.2,2012
5,5204.8,22065
5,794.9,1108
5,11171.1,53446
4,1767.4,5327
3,134.2,13
4,318.1,60
3,3187,13341
7,226.3,15
3,1320.4,2000
5,3268,6720
6,7581.1,26804
4,1536.6,2058
6,457.7,5
3,1527.3,8881
4,654.3,1977
3,2186.3,6939
5,3937.1,21187
4,1796.3,4117
3,4006,26694
3,2089.4,24605
6,411.8,44
2,3830.6,47352
5,6792.9,33191
3,683.7,882
4,474.2,2008
5,853.9,774
7,801.4,141
3,1669.9,7642
5,926.5,692
4,9357.3,70211
2,525.5,1963
5,311,20
6,533.5,148
3,705.4,1344
2,983.5,5786
5,355.2,147
7,132.7,6
4,1459.8,2173
4,2154.3,6013
3,909.9,1096
6,4527.7,18680
4,1514.3,2888
4,33067.1,639456
4,13077.8,144232
4,576.4,201
4,2420.1,4749
4,4391,18537
5,3156.6,10293
3,1641.8,12953
2,708.8,6996
4,4544.8,16879
4,2060.5,3764
4,531.4,189
4,9562.1,46004
4,829.2,622
2,2535.1,34080
5,602.9,812
7,467.2,22
5,1252,353
4,1511.1,1792
2,240.9,182
3,1185.5,5149
5,2632.1,4557
3,154.7,78
6,430.9,28
5,426.1,273
10,1750.2,735
2,265.4,413
3,2160.9,12454
4,259.2,68
2,304.7,1581
6,543.4,145
3,2246.5,11029
3,563.4,406
3,702,1274
6,2607.3,6485
6,1495.5,2592
6,618.5,52
2,360.9,957
3,19028.6,511522
6,1972.6,2517
3,5439.4,56287
5,7593.4,54488
6,7907.5,24349
10,327.2,9
4,211.6,62
5,403.1,48
6,289.3,184
6,4058.6,8108
3,446.1,3355
5,2057.7,2451
3,1726.4,14072
7,4801.7,11540
6,2901.3,6428
4,4099.5,26745
4,1532.4,2647
2,1371.2,8461
4,756,3163
4,2054.6,3651
5,3838,6493
4,517.1,137
2,212.7,130
5,1344.4,2166
5,6989.1,26266
8,3871.6,2060
3,465.4,847
4,764.3,407
5,374.5,26
2,1368.4,12236
4,525.1,1064
6,4278.2,6153
6,1258.5,356
7,543.2,47
5,1146,655
5,751,467
3,1884,9908
7,2505.2,898
6,1258.1,375
5,5561,17681
6,221.3,163
3,665.4,1373
6,4381.7,10064
3,387.5,573
5,778.2,236
3,2342.2,13155
4,995.2,715
4,1906.9,7933
8,436.4,9
4,2917.8,8078
6,3915.2,9048
4,2626.5,9557
2,2730.9,45957
2,9053,162639
5,4735.2,38709
3,4869.9,43243
3,286,427
6,1052.9,3010
3,5218.3,35868
5,739.4,1022
2,519.2,2433
2,3249.7,50585
3,339.1,890
2,24749.3,1398632
6,2668.1,3427
7,1526.2,904
5,500.3,105
4,5418.3,29117
4,270.1,587
2,7188.2,124763
3,2700.9,13023
5,582,1030
3,651.6,860
2,210.5,863
7,2710.4,2653
5,6285.3,21789
3,1855.7,11983
6,552.2,72
2,3717.4,40454
2,1550,20057
4,940.7,1831
5,224.9,1
2,7443.1,113023
4,1775.3,6566
10,1386.2,564
4,4584.1,24536
2,414.3,3021
5,6582.5,17809
3,1010.1,3835
2,1046.6,6445
3,386.9,776
6,814.1,364
5,1278.1,384
5,1982.1,1536
2,2615.9,31734
4,1050,4886
2,823.2,8372
3,614.3,1186
4,2632,24177
6,945.9,640
4,144.6,0
5,3447,29534
3,9453.4,319959
3,1511.3,7506
5,275.2,4297
5,2142.9,5080
5,2976.1,6438
4,1024.6,2151
7,155.2,9
4,352.7,12
3,3512.8,31583
5,570.8,165
3,474.3,883
4,614,191
2,9856.4,257733
3,7667.5,71028
6,1766.1,1456
2,3738.8,56328
6,1643.4,2073
5,3230.1,8954
3,1551.8,4883
2,772.5,29942
3,6386.2,47366
3,493.6,2020
5,3025.7,5894
5,1224.7,1836
6,823.2,265
3,20273.1,547060
4,773.2,372
5,2942.2,7420
3,284,199
5,2282,20832
3,750.2,2837
5,542.4,193
9,928.7,59
3,5464.4,69022
4,5307.4,24432
5,779.6,633
2,252.4,366
6,1374.4,1701
3,2168.4,8586
5,1025.7,1047
3,7136.9,81831
4,1625.5,14658
9,1535.6,177
4,1261.1,5979
2,1183.2,24806
2,204.2,1853
4,474.1,550
4,179,20
4,5949.4,28786
4,260.8,63
2,437.4,1752
3,2098.4,10353
6,209.2,1
2,969.6,9338
4,4365.6,21116
5,8208.4,42073
9,1597.9,218
9,4921.2,4327
3,1156.5,2526
3,5913.7,70572
3,1405.5,5387
3,385.2,202
7,1763.5,735
3,3053.6,20131
5,375.5,120
3,1359.5,6712
4,749.4,439
5,3756.5,13257
5,1028.4,398
5,1218.8,704
3,292.9,233
5,8584.3,35087
9,2970.1,1873
4,2239.7,6106
4,2391.6,5578
5,818.1,695
5,421.5,598
2,9734.5,255453
2,1556,35487
4,2964.9,7700
2,165.7,119
5,715.4,1059
3,1463,3652
3,211.7,20
6,1628.6,808
3,1565.4,11632
5,4445.6,18257
7,567.2,281
6,5241.5,9224
2,567.7,1391
3,946.8,8687
5,381.7,48
5,1748.7,2768
6,7391.4,24824
3,350.9,447
5,5792.2,47413
2,319,657
5,454.8,93
3,2303.1,9136
7,248.1,4
7,821.9,175
3,2435.4,7363
5,2206.5,2930
5,260.9,61
3,1586,12351
4,5857.4,32786
6,4484.3,7767
2,341.9,1666
5,671.9,354
3,17810.8,471099
4,8750.9,58687
3,1890.6,3673
6,5222.9,13770
3,749.6,3462
4,308.8,57
7,414,6
8,1023.4,96
5,4084.1,9804
3,2660.5,12572
5,1454.6,783
5,5960.3,15529
6,503.4,33
3,22498.5,688117
2,159,157
4,6683.3,40440
5,328.1,37
7,169.4,800
3,6137.3,75338
2,6091.8,104900
3,373,2330
4,420.1,394
7,1324.1,1678
6,711.2,111
4,2482.7,5421
9,1358.5,136
9,667.5,16
7,517.2,24
2,200.3,297
2,1344.3,9041
3,2329.8,7133
3,1146.4,2871
5,281.7,90
6,2330.1,947
7,2811.9,1307
4,259,100
6,1131.9,172
8,780.5,245
4,1624.5,2341
3,2311.3,9175
7,1793.9,565
5,5183.8,20535
5,182.1,63
8,706.9,237
4,4758.3,28806
3,3133.9,19798
3,1612.5,5629
4,4629.6,18684
5,732.6,872
2,3387.3,59598
2,770.4,4605
3,662.9,1132
3,520,1118
4,529.2,713
5,2535.5,3388
3,2391.5,11423
3,411.5,553
3,3135.1,14376
2,32426.2,2865169
4,7685.5,57703
3,5108.1,38444
4,1139,3318
8,326.1,18
4,802.7,1183
5,240,16
3,270.4,70
4,3600,82462
5,484.9,54
4,3104.9,9821
4,11108.2,99100
3,10433.2,288182
6,1538.8,1226
5,573.2,361
4,227.5,77
4,11378.8,96469
5,9376.3,41515
2,3450.4,42801
7,728.3,327
4,2135.7,3265
6,335.7,11
5,1357.8,695
6,232.2,0
4,354.4,176
2,2021.7,23912
3,13357.2,227526
3,1253,3751
2,303.7,1209
3,282.6,742
5,11368.2,69390
2,1363.6,22302
5,1767.7,3253
6,669.3,167
3,303.1,78
6,4207.1,8534
5,8536.4,45459
4,1757.5,5092
3,718.4,4717
4,962.3,762
4,551.9,315
4,957.5,547
7,8732.7,27146
5,818.1,989
6,2331.8,3908
4,1507.7,4459
5,7402.8,27484
