elements_per_query,time execution,size_intersection
5,4189,25928
3,435.2,1973
3,1409.6,11582
3,213.5,125
4,2588.4,23204
8,992.9,762
5,1821.2,5822
2,1296.1,30236
2,629.2,3154
4,307.3,229
6,1604.9,2259
3,217,250
3,521.9,3906
3,3288.4,47039
4,1906.7,8367
6,321,24
5,3252.7,17870
5,7263.4,61264
2,828.8,6078
4,719.5,1362
3,248.5,118
4,188.3,185
3,153.7,52
5,5172.2,148073
6,547.6,611
6,2435.9,6769
7,189.7,15
6,950.5,814
6,285.9,5
6,1531.8,4965
3,991.3,5831
4,1484.8,9969
3,2833.9,47031
3,344.6,2972
9,2316,1956
5,11877.5,901460
7,498.2,177
5,1032.9,3917
2,3014.2,58777
5,492.1,242
9,560.7,416
3,323.7,715
11,4832.6,4918
6,229.4,129
5,230.5,241
6,1402.1,3041
2,591.8,13464
5,468.6,495
6,384.3,900
5,4150.3,32581
6,1210.5,1233
5,2493,12174
5,635.4,1650
2,159.7,83
4,2953.6,17681
4,1243.8,29665
4,714.1,1692
5,593,748
3,172.2,237
5,656.8,549
4,245.4,47
5,271.4,8
3,1358.4,12057
3,267.2,412
4,3484.1,28610
6,217.3,12
4,734.3,777
5,1308.4,4388
2,645.5,11458
5,1478,10341
2,8554.6,235749
3,277.5,144
4,551,1551
5,312.1,30
4,1590.7,5120
3,405.9,719
3,2737.7,34321
4,216.4,58
4,705.2,3392
4,2214.5,19829
6,991.5,1058
6,567.5,381
3,642.8,6591
4,335.2,255
7,583.9,153
5,203.5,26
4,5676.4,59396
4,193.7,96
9,5252.8,9024
3,5748,95981
7,821.7,78
6,597.6,968
4,378.5,362
3,482.6,2840
5,7786,74680
3,4458.2,47789
4,3171.1,24384
5,286.4,90
5,706.3,669
4,2342,16189
4,547.2,481
4,760.9,637
7,1216.9,861
2,598.4,8111
5,365.4,287
6,365.4,87
5,265,194
2,167.8,542
3,1115.8,5597
11,1328.9,483
4,443.6,637
9,1657.3,1329
4,454,154
3,1737.2,15424
4,4196.8,46918
6,440.3,247
4,952.8,4967
4,1961.6,11252
5,3281.8,14273
11,559.2,14
6,719.9,1396
3,235.2,458
4,814.7,1629
7,1072.1,681
7,501.7,705
3,1330.9,4790
9,873.2,234
5,161.4,38
5,635.4,880
4,3292.1,38624
5,4994.1,34413
3,217.7,251
2,3949.2,133440
5,649.7,1716
4,401.2,90
5,341.6,379
5,840.9,2507
5,5430.5,48303
4,2412.5,15840
6,1335.4,2683
3,460.6,3361
7,1830.2,61801
7,220.3,47
3,994.7,3649
4,620.4,3291
7,1025,554
7,1203.2,1372
5,1667.8,6920
2,696.2,5876
5,2624.3,11775
4,5942,291488
6,2643.3,6644
3,877.1,1974
5,674.9,1381
6,472.2,365
3,3973.4,64391
6,1361.5,3739
9,260.1,77
2,9659.3,859148
7,729.2,1522
4,679.5,1540
6,555.4,1630
5,275.4,355
6,296.7,24
5,735.1,778
3,5160,437508
5,552.4,310
6,872.6,678
6,721.5,2052
3,2695.6,30563
7,2585.6,12792
7,1293.9,980
3,2740.6,54520
7,383.4,284
5,1899.1,6960
4,1798.4,11319
6,664.2,591
5,455.3,103
3,607,1774
6,2153.7,4309
5,616.5,1226
4,222,306
4,2565.6,20049
13,696.8,100
3,741.9,5206
5,1060.2,5049
4,219.8,127
3,393.2,959
5,503.2,152
7,279.4,6
2,248.4,1564
6,462.7,295
5,1031,1133
6,727.2,691
7,260.1,71
2,521.6,8640
5,151.1,10
3,672.3,3630
3,2345.4,131723
6,522.6,243
5,2578.2,12595
6,883,3606
6,652.6,376
4,515,5161
5,240,213
5,2586.8,14882
3,1077.4,4411
6,780,1061
6,191,18
3,2775.1,33381
4,3182,21749
5,921,1505
5,2291.2,11747
6,1494.8,2422
3,363.9,2331
2,2969.1,31569
5,693.5,1138
5,281.7,131
6,4600.3,166801
5,809.4,1942
6,1469,2088
4,2199.1,11955
5,4131.9,30270
3,2941.9,33595
6,173.6,3
5,1244.2,2674
6,152.2,34
3,436.2,3403
3,7170.2,116447
2,1461.9,31618
2,6926.1,264450
5,4534,27271
8,763.2,512
4,1475.9,6641
7,312.2,29
6,531,162
2,4046.8,58539
5,222.6,80
3,275.4,619
5,767.5,562
6,474.3,540
4,3651.9,33933
6,438.5,466
4,437,2522
6,1055.1,1173
6,327.8,957
5,171.6,19
2,1453.2,13950
7,280.2,47
5,567.4,427
3,844.1,3599
6,445.2,56
2,2105.8,32746
4,827.1,3541
5,1807.6,5567
4,263.8,446
7,655.4,559
6,557.7,336
3,1854.3,27704
6,786.7,2029
6,2705,5723
4,1919.3,18166
3,2061.1,22776
4,777.2,1840
4,805.7,3181
2,340.9,2849
5,1023.4,1715
4,203.4,38
4,5888.4,54734
3,2157.3,20673
3,348.4,1113
3,2843.9,25281
3,7641.1,334383
4,2668.3,353836
2,666,15377
3,286.9,151
3,3276.2,42097
4,2623,16775
5,6860.9,73009
5,439.7,4099
5,352.6,106
3,203.7,66
3,694.2,3682
6,3226.6,8611
2,3795.4,66549
5,1173.5,1914
7,4393.3,17181
5,914.1,1694
3,4887.2,59568
3,920.4,4293
4,932.2,2703
2,147.9,397
5,3016.2,14530
5,831.3,1570
5,252.8,94
2,334.7,8744
5,340,80
5,3393.7,20619
3,606.5,1466
2,251.2,680
3,395,1036
5,2566.6,12696
5,5691,112185
2,259.4,730
5,232.2,12
5,290.7,679
6,358.6,367
5,324.2,8998
4,260,99
7,311.7,126
9,6305.9,17850
3,2105.6,16932
4,1633.3,8696
5,1639.7,6191
3,1198.7,14087
5,1279.3,2867
5,630.4,1112
3,180.6,737
5,406.5,41
6,3808.6,20613
2,545.2,11610
5,3781,25413
3,916.8,2746
8,1298.2,1100
4,677.2,3260
4,1486.6,7653
5,3747.9,23797
10,255.4,9
5,7598.3,70995
5,1608.6,3174
4,2487,15900
7,1162.2,1193
6,2034.4,8509
3,227.5,172
7,787.3,379
5,297.9,75
5,157.2,160
5,1794.5,13657
6,556.9,398
5,1006.3,4590
4,757.8,2882
6,1893.2,4055
2,579.7,6970
3,230.2,229
3,2579.3,50211
4,320.2,1533
2,2321.8,55717
3,623.4,4510
9,295.1,81
3,550.9,4122
4,1739.9,5124
6,1146.5,1232
5,2433.3,11586
7,313.3,35
6,2346.5,7823
6,669,3004
4,272.5,192
10,715.8,199
3,1969.7,31847
6,876.5,2976
4,6306.9,96214
5,467.1,1406
3,2131,22563
2,343.4,2095
4,163.2,40
5,2220.1,7723
6,417.9,162
5,6037.4,54494
5,498.5,1036
5,1025.2,4474
3,249.5,870
4,2013.8,13346
4,6356.5,113761
5,564.2,360
4,538.9,581
3,411.7,2158
5,2429.9,15483
4,3044.3,17838
5,671.7,1491
6,545.4,471
4,215.3,91
6,825.8,1564
2,2093.6,67203
2,320.7,1282
3,1485.8,9669
5,588.8,1509
3,835.5,2866
4,2197.9,32717
3,2578.4,24598
7,197.7,62
7,567.5,80
6,202.8,4
3,338.7,213
4,2355.1,45783
4,3343.8,30663
3,282.8,1416
4,1272.8,7585
7,2270.1,3704
4,341.6,1092
6,398.8,80
4,1449.9,5408
3,1404.1,7818
5,1881.5,9274
8,4527.1,10254
4,492.4,923
3,5984,193274
2,926.1,12884
3,5025.3,118006
5,1352.2,3537
5,2892.2,14452
3,679.6,4315
7,290.5,47
2,2832.9,75674
3,175.5,187
6,166,35
5,7257.6,86916
3,360,1296
4,809,1239
3,403.5,762
10,624.4,221
10,827.4,258
5,327.6,459
4,225.3,3757
2,126.6,34
2,1598.5,27274
4,466.2,303
3,223.7,384
2,8093,328569
4,189.7,457
5,190.5,4
2,240.2,718
7,2578.1,7518
5,1191.5,4337
9,2786.6,5093
6,253.2,14
5,228.5,126
7,755.8,807
7,834.9,510
7,2030.4,2937
5,1925,8491
5,3907.7,29992
3,648.4,1437
3,229.7,165
6,888.7,818
3,1800.3,27482
5,327.9,80
6,1125.4,2391
6,379.8,327
4,302.7,577
5,1971.7,7112
3,10810.4,387264
2,3003.9,170817
4,1317.6,7559
7,1751.3,5447
3,276.1,6654
2,328.4,6511
6,1482.6,4763
3,3171.5,644331
6,917.3,433
4,9292,752664
6,1002.5,1565
5,185.1,123
4,1150.5,3512
5,502.7,1428
2,3266.5,90774
3,217.2,254
4,859.4,1422
5,2812.3,23793
3,908.6,17069
4,1704.6,135518
6,616.6,1646
5,538.3,2811
5,3833.8,23254
6,621.4,94
2,371.9,3448
3,5050.4,71548
5,588,499
5,171.4,26
4,960,26160
5,225.6,44
3,1120.1,6324
5,698.6,2191
6,578.2,151
5,763.2,1247
6,1500.2,5532
5,774.7,2018
8,263.1,106
2,673.5,5052
2,2091.3,25509
2,1479,43991
7,367.2,122
5,1231.8,12235
3,406.4,500
2,2391.4,294734
3,522.7,1580
3,12458.5,1124599
5,5935.8,69202
3,1360.2,10376
5,868.8,3345
8,325.2,129
6,4983.3,34891
5,1936.2,17238
3,1085.7,4088
2,1090.7,40857
6,436.8,56
8,437.3,65
3,3868.7,142588
2,252.7,2516
2,1767.5,22960
4,579.2,1094
6,434.8,278
8,314.2,101
3,619.8,3666
4,9843.5,153177
3,1395.5,17119
4,937.2,2432
5,2108.8,8835
3,456,3407
6,2645.6,6522
5,1055.1,2534
4,566.7,405
2,547,3182
3,799,2851
3,369.9,777
6,1793.5,6687
3,728.7,2212
2,1422.6,22412
2,534.8,3967
4,3091,32499
4,262,263
3,283.8,857
4,4851,438577
2,2243.9,27810
2,1213.9,12406
4,1341.9,8891
3,1266.6,14469
6,559.1,562
3,816.9,1116
3,328.1,477
3,951.4,6567
4,486.6,1017
2,258.8,1985
3,856.9,2667
5,1216.6,3496
6,1588.9,3049
6,1753.1,5115
5,658.9,504
2,346.1,3452
5,730.5,4686
4,1113.5,4219
6,2737.5,8802
3,344.2,698
8,5794.1,25458
6,3983.4,20320
9,1833.5,2856
4,1182.6,4975
5,239.7,220
5,285.4,402
3,1898.9,17972
7,1103.6,2220
6,454.6,112
2,1040.2,16660
5,1912.3,2857
3,438.3,1600
7,854.8,1060
4,983.1,5291
5,340.7,35
5,710.5,520
7,263.6,53
4,260.4,1343
3,1525.7,10789
3,252.6,241
2,196.7,388
5,464.3,817
2,1265.5,16521
3,2945.6,24783
4,1104.3,5318
3,489.3,1612
4,782,1313
4,2770.6,20933
4,2988.3,23449
6,1882,4233
3,352.7,216
4,685.5,2947
5,1007.8,5278
3,1155.9,4613
4,1123,61759
4,2222.2,11277
5,922,2042
4,1068.7,4680
9,190,4
4,915.2,3031
6,357.1,240
3,238.4,465
5,250.5,44
2,1203,11176
8,1232.7,1417
2,1032.7,14949
4,1989.5,8823
5,2551,13129
3,1419,11111
7,313.7,10
7,425.9,268
3,224,303
5,391.5,222
4,167.8,2
4,469.8,2685
3,275.5,1010
3,2291.4,22799
3,677.1,2851
4,684.2,600
6,192.5,26
5,5548.2,67946
4,236.1,1184
4,526.3,1672
4,6679.7,78914
5,332.8,402
3,3986.3,56652
4,543,1526
7,495.7,104
6,278.5,121
6,793.9,913
5,181.4,92
4,1063.6,4901
4,290.7,128
4,847.7,3116
2,238.9,1817
5,214.4,38
2,1457.3,23776
3,500,2696
5,277.1,313
4,251.6,148
5,5698.2,48731
8,4567.1,14051
2,138.6,79
3,207.1,45
6,476.4,104
2,1178.5,14151
5,314.2,86
2,14960.6,846693
4,1743.1,31644
4,1009.3,1769
4,3493.3,36010
3,140.1,9
4,134.2,12
2,364.7,1701
3,350.6,1153
5,558.2,1882
3,13936.8,524752
3,3351.1,37857
2,2310.7,118131
2,1719.4,27725
3,2393.7,33350
5,763.7,1340
7,281.1,34
3,286,476
3,3716.9,67592
6,813.4,1794
4,590.5,1750
6,2759.9,9421
2,329.8,2906
7,474.9,181
4,1107.9,3435
5,268.9,39
3,942.6,20290
4,927,6146
6,520.5,534
5,929.6,3197
3,676.8,1657
6,2811,10718
2,211.6,591
7,948.9,1031
4,631.3,832
4,757.5,971
4,1171.8,2419
10,203.8,9
2,246.5,775
4,1633.2,4649
6,476.6,2047
2,183,517
6,1961.3,8610
4,559.1,1676
5,1393.7,2838
4,1455.2,6655
3,9031.2,659841
4,267.3,300
4,2777.3,16235
5,1994.3,9839
3,853.4,2628
5,313.8,356
4,419.1,1818
5,304.7,161
3,150.2,92
2,585.6,3229
5,647.4,620
4,1701.3,7743
4,644.4,236688
2,597.9,10019
4,393.1,1045
3,142.6,85
4,829.4,1627
5,153.5,25
3,775.7,3352
2,1295.3,15830
3,23204.1,2531461
4,3100,50185
6,468.7,372
6,4608.4,27103
5,2384.4,9482
5,372.4,872
3,4692.3,72751
3,365.8,1701
3,358.4,1419
6,171.2,1
4,555.5,587
3,1549.4,10882
6,778.9,649
5,180.6,14
5,989,3255
3,238.2,568
4,3820.4,57741
4,542.8,1096
4,1899,17264
2,346.8,3142
5,945.6,1400
7,757.1,644
6,246.8,73
6,769.8,3171
3,227.1,398
3,2673.5,183283
4,6322.5,93759
6,254,39
6,237.8,129
6,368.9,1036
6,187.6,67
2,1789.4,24141
5,190.9,20
4,266.9,182
4,565,548
7,1021.1,748
3,1379.1,11081
2,4158.5,99042
3,885,11255
8,1674,2422
4,979.4,1445
8,170.9,61
5,353.5,106
2,304.9,544
3,2588.5,15278
2,2409.6,47233
3,241.1,95
3,423.2,541
4,1269.2,7092
3,2254.6,22850
4,311.7,930
2,857.7,8823
5,718.2,742
7,577.7,1420
4,8100.9,162623
2,409.3,3224
6,4123.1,24898
2,1549.5,23651
4,350.3,379
3,1981.8,9604
3,1102.3,17648
2,1352.2,14881
5,710.3,1730
2,1233.6,15141
3,3071.2,50400
2,169.7,126
3,1032.3,7590
9,301.5,41
3,983.8,4051
4,502.3,1599
5,371.2,210
6,1271.1,2329
6,1634.4,2633
4,1158.3,6541
7,293,75
7,211.5,40
5,1054.8,8429
5,1206.6,5625
3,2070.4,22313
3,1774.8,20985
2,306.5,3011
8,1851.5,2516
6,517.2,485
6,5627.3,38202
3,2440.1,19659
4,809.7,4402
6,438.9,334
5,1754.8,7410
4,1017.4,4734
4,8061.2,106265
6,388,107
6,266.3,59
4,1208.4,2094
5,439.4,256
4,1291.1,3755
7,1988.5,12162
3,218.5,260
5,609.5,247
5,3457.3,16866
3,350.9,3538
4,3846.9,26590
3,556.3,1140
4,264.1,330
2,2131,567590
3,1000.7,14940
5,1115,1545
7,579.3,105
4,2123.4,16062
2,2694.3,46920
4,1508.5,3589
5,1006.4,4049
6,5026.9,41265
6,233.5,30
3,1096.6,4449
4,632.7,7293
3,3048.4,26439
2,1276.2,12201
5,187.2,21
6,1903.8,4584
5,3362,15829
6,1992.6,6242
8,906.6,671
7,294.1,3
5,1037.9,1930
4,325.7,149
5,529.7,512
4,726.5,1324
6,1013.8,1473
5,8051.8,96242
3,162.6,566
2,1812.1,446134
5,1112.5,1573
10,670.2,144
4,190.5,178
4,633,905
6,1953.8,3852
7,1014.6,1538
3,995.2,7118
6,195.7,63
3,3815.2,49867
4,197,130
5,921.2,5187
2,278.6,1946
3,1550.1,7813
2,3295,62623
3,1955.5,50113
2,1139.6,31416
3,369.8,1564
7,3237,11723
6,410.1,2467
5,1597.6,4767
8,5074.1,12896
2,436.5,1504
3,3808.6,103298
5,8476.8,122522
6,2119.1,4354
3,505.1,494
3,2465.7,21543
3,191.3,476
5,2964.2,15717
3,419,1511
5,1884.9,7293
3,298.2,768
8,187.1,0
3,693.9,2097
4,528.4,1713
5,925.5,1410
6,1164.4,1222
2,183.3,103
3,802.2,4650
2,296.6,1916
4,151.6,1
5,858.2,905
2,766.9,4426
5,455.5,73
6,5288.6,29944
3,1034.3,6502
5,311.5,451
4,1722.5,13058
2,625.1,19590
2,5207,127107
5,1627.8,3654
3,1015.3,6107
6,431.6,469
6,439.6,102
4,1188.2,6898
5,1702.5,4444
2,2110.5,26026
5,1644.8,4391
6,1872.9,6553
5,274.4,245
4,2622.7,16121
4,1141.5,3868
3,6460.4,127851
3,1757.5,10337
5,1321.2,3677
5,541,1723
3,298.7,362
2,966.6,8641
8,1383.6,2475
4,3723.5,46433
4,499.5,3100
5,976.2,2835
5,4137.1,46750
9,3000.9,2988
5,742.6,1930
8,1236.7,755
3,6455.7,102967
4,1090.7,3032
2,840.5,15846
4,527.7,2643
4,205.6,126
3,1163.4,6782
6,901.6,728
5,1110.6,952
3,339.4,428
3,1643.9,13926
6,2515.8,5421
4,703.7,3976
3,474.7,1702
5,480.4,1900
5,1132.2,2775
2,2350.5,28910
5,491.8,1075
4,1221.3,5518
4,2572.4,16424
4,322.4,249
3,920.7,2516
3,2066.7,17011
6,922.6,1161
4,417.1,311
5,7982.6,100087
3,1250.8,6982
3,510.9,1482
3,1576.7,11290
4,445.9,680
7,327.1,85
6,4346.8,19751
6,3041.2,15360
5,811.3,55219
5,2383.7,10784
3,316.7,257
4,402.6,158
5,1719,5942
2,1083.6,19386
2,519.4,4373
2,131.5,2232
4,376.2,483
6,987.3,2274
3,1063.7,4374
8,266.8,49
3,625.4,4233
3,1241,5599
5,672.1,910
5,371.8,861
6,1447.9,2772
4,938.4,4766
7,1828.7,3999
2,1341.8,124205
6,950.8,212
2,12651,395804
7,106.9,0
5,437.4,252
2,1123.6,16064
4,297.3,118
3,2287.6,16246
4,702.9,1497
2,2276.1,82755
2,188.2,907
4,2798.7,23353
4,848.4,3091
3,372.6,1988
6,699.4,311
7,530.1,339
4,1233.1,8299
2,167.6,1109
3,894.5,9051
5,471.1,486
3,291.5,258
3,443.3,425
9,268.8,0
7,1761,3980
5,1014.9,2432
4,4797.6,40570
4,1653,13655
3,180.7,122
5,987.4,2470
5,2186.1,11952
4,1945.4,9909
5,1590.8,4957
2,4758.9,436391
3,1120.2,5866
4,301.3,129
3,1064.7,12433
4,771.4,2584
4,1422.7,5694
4,428.7,1996
4,1718.7,9621
5,976.2,41
5,885.2,0
4,689.4,524
2,314.1,176
2,311.9,297
5,3528.3,16128
3,5532.9,36715
5,1097.5,537
3,1789.5,6720
7,2050.2,5942
3,441.2,1012
4,385.2,549
5,1030.8,2869
6,1210.9,6184
5,1852.3,6347
5,1026.2,1991
6,3777.1,14438
3,645,743
4,1290.8,9452
5,457.2,233
3,308.2,372
3,1342.4,10193
3,377.5,854
4,524.3,878
4,6707.6,99174
5,930.1,720
7,255.1,79
6,309.5,261
2,391.1,3575
3,2468.9,34760
2,11503.8,568523
3,1505.1,9303
3,2184.6,14355
4,647.3,917
5,2233.6,5557
5,1835.7,3111
5,241.2,1553
3,334.5,598
3,2650.2,32363
5,3807.6,30652
2,745.3,6149
5,710.7,1499
6,308.5,58
2,2442.2,46530
4,4353,64881
6,1543.6,2828
6,1107.2,3359
3,186.9,2720
7,1091,752
4,880.7,2169
8,437.8,92
6,343.5,39
3,1541.9,6697
11,201.5,2
2,2163.9,38967
8,1687.9,4306
3,1199.7,6722
6,1082,1435
3,356.4,1053
3,195.8,16
4,1030.9,1939
6,948.8,808
2,749.2,5420
2,7084.2,76099
6,850.3,79
6,3561.6,15046
5,866,1520
3,861.1,9339
2,2286.9,40872
3,6434.7,214395
5,2164.1,4627
5,948.4,1678
6,1699.5,3552
5,786.7,1095
3,11139.3,543092
6,533.3,1578
3,407.9,362
5,2945.4,18228
7,1251.2,1449
3,1660.9,12883
6,850.8,860
5,211.6,305
6,4670.6,24457
3,490.1,3661
4,650.5,3161
2,197.7,1342
5,346.1,639
4,337.5,799
5,1591.9,2841
6,378.3,210
2,277.1,1741
7,527.3,395
4,302.4,859
6,196.7,45
3,1177.4,9512
3,680.7,2402
4,4382.8,405301
3,3280.6,39135
4,4734,46762
7,2837.3,6755
4,2302.4,68124
3,369.7,1941
5,703.5,621
3,505.6,1555
5,3839.7,28600
5,608.8,722
4,1133.9,10388
7,300.5,14
6,3091.9,11604
5,497.4,94
8,940.5,353
2,33273,3644511
5,589.9,1705
4,4470.2,45631
3,334.2,389
3,443.1,1521
3,437.5,670
5,1030.7,1020
6,170.3,56
6,1639,2915
6,2525,7242
6,2603.9,9704
3,3181.8,41684
2,349.5,2235
4,214.4,92
4,1594.3,7228
4,936.1,1674
7,345.2,3357
7,1508,2332
6,1385.1,3947
6,302,110
5,210,68
8,216,19
2,899.8,16942
6,328.2,807
4,1467.7,6671
4,660.6,1251
5,1585.6,3724
7,1341.7,910
5,2377.8,10748
5,559.2,483
9,1243.7,1802
2,452.6,1369
3,526,3087
8,1315.8,902
6,978.2,931
3,278,11995
3,267.6,1177
5,412.1,46
6,642.3,763
4,1438.6,10282
2,1488.6,36072
5,268,107
10,1253.2,427
5,4011.7,26507
4,2223.8,16032
3,2552.5,17189
5,447.4,905
5,363.6,469
6,713.1,758
7,477.7,958
6,1005.6,2542
6,375.4,124
5,4905.7,48722
3,221.1,628
3,1109.8,5648
3,7794.5,164792
3,508.3,1305
4,292.8,2012
5,3137.9,22065
5,1284.8,1108
5,6990.3,53446
4,1239,5327
3,105.5,13
4,379.5,60
3,2275.7,13341
7,147.2,15
3,956.5,2000
5,1996,6720
6,4323.6,26804
4,975.4,2058
6,310.6,5
3,1000.9,8881
4,410.2,1977
3,1471.1,6939
5,2268.3,21187
4,1115.7,4117
3,2671.3,26694
3,1234.4,24605
6,294.7,44
2,2870.9,47352
5,4070.6,33191
3,492.5,882
4,306.5,2008
5,552.6,774
7,498.4,141
3,1121.8,7642
5,557,692
4,6021.3,70211
2,399.3,1963
5,223.6,20
6,332.3,148
3,493.3,1344
2,729.3,5786
5,238.6,147
7,141.8,6
4,913.2,2173
4,1318.2,6013
3,658.9,1096
6,2641.3,18680
4,913.2,2888
4,15857.4,639456
4,8062.1,144232
4,375.3,201
4,1434.5,4749
4,2674,18537
5,1814.7,10293
3,1088.6,12953
2,548.3,6996
4,2864.2,16879
4,1276.7,3764
4,343.6,189
4,5847.9,46004
4,530.6,622
2,1845.3,34080
5,381,812
7,333.9,22
5,802.7,353
4,953.8,1792
2,203.3,182
3,821.8,5149
5,1546.4,4557
3,138.4,78
6,286.7,28
5,284.1,273
10,989.5,735
2,227,413
3,1504.9,12454
4,203.6,68
2,261.6,1581
6,358.5,145
3,1514.2,11029
3,407.3,406
3,496.3,1274
6,1472.8,6485
6,867.2,2592
6,404.4,52
2,317.4,957
3,8378.5,511522
6,1056.2,2517
3,3719.7,56287
5,4478.8,54488
6,4623.6,24349
10,248.5,9
4,173,62
5,285.5,48
6,214,184
6,2279.5,8108
3,325.6,3355
5,1207.6,2451
3,1195.5,14072
7,3200.2,11540
6,1693.3,6428
4,2239.2,26745
4,915.7,2647
2,1278.3,8461
4,508.9,3163
4,1264.2,3651
5,2271.3,6493
4,349.6,137
2,180.9,130
5,772.3,2166
5,4107.6,26266
8,2165,2060
3,332.3,847
4,498.9,407
5,262.5,26
2,1033.2,12236
4,340.6,1064
6,2448.8,6153
6,746.4,356
7,357.2,47
5,694.1,655
5,455.5,467
3,1285.7,9908
7,1492.1,898
6,727.8,375
5,3267.4,17681
6,178.5,163
3,462.4,1373
6,2517.5,10064
3,370.2,573
5,500.2,236
3,1593.4,13155
4,638.4,715
4,1120.5,7933
8,299.1,9
4,1744.9,8078
6,2227.6,9048
4,1577.3,9557
2,3387.3,45957
2,6726.3,162639
5,2719.8,38709
3,3228.3,43243
3,226.3,427
6,637,3010
3,3566.4,35868
5,439.6,1022
2,421.2,2433
2,2424.7,50585
3,262.6,890
2,14343.1,1398632
6,1515.2,3427
7,928.8,904
5,320.2,105
4,3298,29117
4,208,587
2,4934.3,124763
3,1815.2,13023
5,365,1030
3,476.2,860
2,198.6,863
7,1524.8,2653
5,3587.3,21789
3,1270.6,11983
6,377.8,72
2,2766.7,40454
2,1136,20057
4,567.3,1831
5,201.2,1
2,5467.8,113023
4,1119.3,6566
10,802.9,564
4,2810,24536
2,321.4,3021
5,3862.8,17809
3,682.9,3835
2,771.2,6445
3,297.9,776
6,507.3,364
5,781.3,384
5,1166,1536
2,1922.5,31734
4,668.4,4886
2,635.3,8372
3,525.6,1186
4,2010.3,24177
6,670.6,640
4,111.5,0
5,2107.8,29534
3,2718.2,319959
3,1001.9,7506
5,171.3,4297
5,1264,5080
5,1771.8,6438
4,645.4,2151
7,136.9,9
4,274.2,12
3,2390.1,31583
5,393.3,165
3,354.4,883
4,404.9,191
2,6995.6,257733
3,5370,71028
6,1086.9,1456
2,2680.1,56328
6,969.6,2073
5,1856.4,8954
3,1091.4,4883
2,286.5,29942
3,4302.3,47366
3,347.5,2020
5,1767.7,5894
5,731.8,1836
6,495.8,265
3,9403.4,547060
4,492.6,372
5,1764.6,7420
3,230.3,199
5,1338.9,20832
3,533.4,2837
5,365.3,193
9,548.6,59
3,3645.5,69022
4,3206.9,24432
5,476.4,633
2,218.4,366
6,834.6,1701
3,1515.9,8586
5,635,1047
3,4979.5,81831
4,960,14658
9,896.1,177
4,760.7,5979
2,777.8,24806
2,170.8,1853
4,317.6,550
4,150.7,20
4,3640.3,28786
4,211.7,63
2,349.3,1752
3,1478.7,10353
6,182.4,1
2,746.7,9338
4,2681.2,21116
5,4790.1,42073
9,919.1,218
9,2868,4327
3,790.3,2526
3,3970.5,70572
3,957.3,5387
3,288.7,202
7,1055.9,735
3,2030.1,20131
5,260.5,120
3,960.2,6712
4,481.8,439
5,2229.7,13257
5,645.6,398
5,754.9,704
3,243.2,233
5,5176.2,35087
9,3031.7,1873
4,1392.3,6106
4,1440.1,5578
5,499.4,695
5,267.6,598
2,6954.5,255453
2,939.4,35487
4,1827.6,7700
2,155.5,119
5,431.8,1059
3,971.1,3652
3,176.2,20
6,976.9,808
3,1042.9,11632
5,2650.2,18257
7,383.4,281
6,3105.3,9224
2,441.2,1391
3,652.2,8687
5,265.8,48
5,1038.7,2768
6,4305,24824
3,277.1,447
5,3429.6,47413
2,273.4,657
5,305.1,93
3,1540.7,9136
7,219.5,4
7,511.8,175
3,1713.2,7363
5,1244.3,2930
5,194.6,61
3,1086.4,12351
4,3434.6,32786
6,2540.1,7767
2,278,1666
5,419.2,354
3,7158.3,471099
4,5374,58687
3,1312.7,3673
6,3005.3,13770
3,527.7,3462
4,231.1,57
7,288.7,6
8,620.6,96
5,2407.1,9804
3,1776.2,12572
5,876.2,783
5,3478.1,15529
6,356.3,33
3,14029.3,688117
2,147.8,157
4,4107.9,40440
5,237.7,37
7,155.7,800
3,3988.1,75338
2,4326.1,104900
3,268.6,2330
4,299.4,394
7,753.1,1678
6,432.8,111
4,1490.9,5421
9,791.4,136
9,413.2,16
7,344.8,24
2,188.9,297
2,1006.1,9041
3,1557.4,7133
3,781.3,2871
5,220,90
6,1372.3,947
7,1649.2,1307
4,210.2,100
6,679.3,172
8,462.9,245
4,1029.4,2341
3,1392.8,9175
7,1051.4,565
5,3089.6,20535
5,150,63
8,450.9,237
4,2928,28806
3,2136.2,19798
3,1116.1,5629
4,2771,18684
5,445.7,872
2,2463.7,59598
2,589.5,4605
3,465.9,1132
3,376.1,1118
4,356.2,713
5,1509.7,3388
3,1677.4,11423
3,302.6,553
3,2125.4,14376
2,17561.6,2865169
4,4735,57703
3,3462.6,38444
4,732.2,3318
8,232.2,18
4,542.8,1183
5,190.4,16
3,229.8,70
4,2126.2,82462
5,340.5,54
4,1934.9,9821
4,6597.5,99100
3,6608.7,288182
6,915.7,1226
5,368.3,361
4,179.1,77
4,7082.3,96469
5,5425.2,41515
2,2490.3,42801
7,495.1,327
4,1311.9,3265
6,258.6,11
5,837.8,695
6,173.6,0
4,249,176
2,1510.9,23912
3,9088.9,227526
3,842.9,3751
2,249.3,1209
3,222.3,742
5,6565.7,69390
2,961.2,22302
5,1059.5,3253
6,424.6,167
3,230.7,78
6,2461.2,8534
5,5127.9,45459
4,1062.1,5092
3,468.2,4717
4,589.8,762
4,358,315
4,606.4,547
7,4850.5,27146
5,493.5,989
6,1298.6,3908
4,928.1,4459
5,4288.1,27484
5,758.5,264
3,1067.4,4057
